Influencer ID,Influencer Name,Username,Follower Count,Following Count,Total Posts,Average Likes per Post,Average Comments per Post,Engagement Rate (%),Post Type,Hashtags Used,Post Reach,Post Impressions,Story Views,Sponsorship Deals,Brand Collaborations,Country,Content Category,Verified Account,Monetization Status
INF8084,Alice Johnson,isabella_thomas54,4616437,175,734,46210,1392,1.03,Video,"#gaming, #music, #foodie",2756627,4455113,,11,0,India,Beauty,No,Inactive
INF6118,Olivia Taylor,sophia_wilson83,2562994,929,560,111970,4387,4.54,Photo,#fashion,930973,1382650,,3,23,India,Beauty,Yes,Active
INF9037,Isabella Thomas,ethan_white47,1393898,905,1011,69672,3003,5.21,Video,#instagood,713713,1121512,,6,36,Canada,Comedy,No,Inactive
INF7823,Isabella Thomas,alice_johnson42,491007,483,3176,41839,1720,8.87,Story,"#beauty, #fashion, #fitness, #foodie, #instagood",363354,559959,239163,20,21,Japan,Gaming,No,Active
INF4487,Sophia Wilson,daniel_martinez46,1637519,385,929,10171,696,0.66,Reel,"#love, #travel, #fashion",424843,511284,,2,45,Australia,Music,Yes,Inactive
INF6086,Ethan White,james_anderson91,807821,962,4775,43617,3500,5.83,Story,"#instagood, #gaming, #tech, #travel",302303,468347,129958,19,2,Canada,Music,No,Active
INF2080,David Smith,ethan_white14,194452,83,617,16042,441,8.48,Story,"#instagood, #love, #beauty, #music",139818,185699,89754,3,41,USA,Travel,No,Active
INF7929,Emily Davis,alice_johnson67,4128837,555,2928,142180,5385,3.57,Photo,"#gaming, #fitness",849310,1660289,,4,5,Canada,Photography,Yes,Inactive
INF3470,Ethan White,michael_brown20,1761079,407,1505,130261,3542,7.6,Photo,"#love, #instagood, #fitness, #gaming",652537,1101789,,19,16,Canada,Food,Yes,Inactive
INF1080,Sophia Wilson,sophia_wilson32,407724,526,2025,3185,282,0.85,Reel,"#beauty, #instagood, #travel, #tech",166619,253461,,4,8,Japan,Photography,Yes,Inactive
INF5080,James Anderson,olivia_taylor22,387017,332,4558,17128,592,4.58,Reel,"#foodie, #fitness, #music",122409,231794,,19,6,Brazil,Photography,No,Inactive
INF5136,Emily Davis,emily_davis63,701441,856,3903,46227,4255,7.2,Photo,"#instagood, #music, #beauty",245412,477954,,20,39,Japan,Food,No,Active
INF1170,James Anderson,isabella_thomas21,3052896,786,2434,253106,19787,8.94,Video,"#travel, #tech, #fashion, #beauty, #foodie",1744448,3416482,,0,31,Italy,Fashion,No,Active
INF3389,Emily Davis,isabella_thomas68,3055098,766,100,111470,10635,4,Photo,"#music, #foodie, #fashion, #beauty",766037,1166072,,9,43,Japan,Beauty,Yes,Active
INF5191,Ethan White,michael_brown94,1516533,904,2947,31380,2477,2.23,Photo,"#love, #foodie, #fashion",1175144,2006425,,8,12,India,Tech,No,Inactive
INF9895,Michael Brown,michael_brown24,846988,91,2309,11544,718,1.45,Reel,"#gaming, #instagood, #beauty",664133,1194133,,17,5,USA,Travel,Yes,Active
INF1261,Daniel Martinez,emily_davis81,1970828,791,1293,90383,5957,4.89,Reel,#foodie,503623,855432,,8,19,India,Fitness,Yes,Inactive
INF3989,Michael Brown,olivia_taylor82,1957638,408,4475,69191,6856,3.88,Photo,"#fashion, #fitness, #love",778462,1397065,,19,4,India,Food,No,Active
INF8187,Sophia Wilson,sophia_wilson58,2864783,379,1364,140953,4222,5.07,Video,#music,663774,1153480,,10,17,Italy,Fashion,Yes,Inactive
INF3279,Isabella Thomas,isabella_thomas55,609746,553,1216,38228,1517,6.52,Photo,#gaming,366825,596291,,7,38,Australia,Beauty,No,Inactive
INF7972,David Smith,emily_davis32,2177918,575,2689,173613,12645,8.55,Reel,"#beauty, #fitness, #tech, #music, #love",1438420,2040404,,2,47,UK,Beauty,Yes,Inactive
INF7512,David Smith,daniel_martinez74,2403342,633,4089,54161,4938,2.46,Story,"#gaming, #beauty, #music, #fitness",1080985,1310112,361230,9,14,Canada,Beauty,Yes,Inactive
INF8055,Michael Brown,alice_johnson24,2698578,749,3463,115262,7884,4.56,Story,"#tech, #music, #foodie, #travel, #beauty",1101327,2105885,745406,12,19,Australia,Travel,Yes,Active
INF1594,Daniel Martinez,olivia_taylor17,2076894,693,3134,125328,6596,6.35,Video,"#gaming, #instagood, #travel, #tech, #fitness",726939,1013264,,10,5,Germany,Gaming,Yes,Active
INF9718,Isabella Thomas,ethan_white86,1550576,879,3079,26898,912,1.79,Reel,"#foodie, #instagood",1163662,1660549,,8,17,France,Fashion,Yes,Inactive
INF1479,Sophia Wilson,sophia_wilson18,545126,533,2769,12073,790,2.36,Reel,"#beauty, #music, #fashion, #fitness, #instagood",154120,209051,,18,11,USA,Comedy,No,Active
INF5810,Sophia Wilson,sophia_wilson97,2382390,865,528,18956,614,0.82,Reel,"#travel, #music",689178,1259416,,13,20,Australia,Travel,Yes,Active
INF3496,Emily Davis,olivia_taylor26,887488,968,685,27391,2025,3.31,Story,#foodie,374681,450289,211663,17,44,France,Photography,Yes,Active
INF2512,Michael Brown,michael_brown61,2759594,562,1903,246992,23855,9.81,Photo,"#love, #beauty, #music, #instagood",1892878,3779504,,8,3,Germany,Gaming,Yes,Inactive
INF6823,Olivia Taylor,michael_brown66,4314414,444,1883,260310,22950,6.57,Photo,"#foodie, #music, #love",1559048,2081329,,17,12,USA,Music,Yes,Active
INF8576,Michael Brown,michael_brown35,3806759,404,4229,60209,1850,1.63,Video,"#beauty, #fitness",2389387,4456397,,14,11,UK,Fitness,Yes,Inactive
INF7312,Alice Johnson,alice_johnson52,2200003,501,1361,207535,11661,9.96,Photo,"#fitness, #travel, #fashion, #foodie, #music",1612320,3036091,,14,42,Italy,Beauty,No,Active
INF5446,Ethan White,daniel_martinez60,2438840,482,1165,101580,9168,4.54,Photo,"#love, #gaming",872834,1662557,,18,15,Brazil,Comedy,Yes,Inactive
INF9003,Alice Johnson,michael_brown83,4085004,784,1198,74474,4044,1.92,Photo,#travel,1023058,1229271,,10,4,Brazil,Tech,Yes,Active
INF1321,Olivia Taylor,olivia_taylor85,4590347,969,1693,384751,10804,8.62,Video,"#beauty, #music",1741648,3214760,,5,10,USA,Music,No,Active
INF3662,Daniel Martinez,daniel_martinez59,1621485,600,4548,75412,3837,4.89,Video,"#instagood, #love, #fitness, #tech",491501,974759,,15,33,Canada,Fitness,No,Inactive
INF3177,Sophia Wilson,olivia_taylor95,2390385,594,2286,220036,15562,9.86,Reel,#fashion,1395435,1849475,,7,6,USA,Music,No,Inactive
INF9443,Emily Davis,david_smith48,4296532,64,4581,62142,1411,1.48,Story,"#travel, #gaming, #fitness, #tech",966859,1460945,590659,18,35,Brazil,Music,Yes,Active
INF2453,Sophia Wilson,emily_davis20,525422,236,3249,26860,622,5.23,Reel,"#fashion, #instagood, #foodie",393338,475252,,15,24,Canada,Travel,No,Active
INF6916,Alice Johnson,james_anderson30,303336,434,3048,15567,1305,5.56,Video,"#fitness, #music",131058,172168,,4,1,Italy,Fitness,No,Inactive
INF8696,Michael Brown,ethan_white54,2412664,414,3020,42594,1837,1.84,Reel,"#fitness, #tech, #music",882488,1705290,,16,34,Germany,Music,No,Inactive
INF2795,Ethan White,sophia_wilson14,1984900,846,2003,54700,5111,3.01,Photo,"#fashion, #fitness",684843,1345429,,14,6,France,Food,Yes,Active
INF8394,Olivia Taylor,emily_davis47,4537249,564,2504,80037,5533,1.89,Story,"#beauty, #love, #gaming",1274572,1991933,688087,19,30,Brazil,Photography,No,Active
INF7603,David Smith,ethan_white55,1935383,185,3012,113458,7081,6.23,Photo,"#tech, #gaming, #fashion, #travel, #foodie",490793,691567,,11,14,France,Travel,Yes,Inactive
INF4330,Daniel Martinez,olivia_taylor13,4703270,462,2072,440827,23740,9.88,Reel,"#fashion, #travel, #tech",2798243,5123210,,11,15,India,Fashion,No,Active
INF4964,Sophia Wilson,michael_brown88,19393,220,3901,1582,76,8.55,Photo,"#tech, #gaming, #music",8276,13610,,15,27,USA,Tech,Yes,Active
INF7020,Michael Brown,alice_johnson57,1688779,515,1750,128814,5367,7.95,Reel,#love,573173,750590,,16,19,Italy,Fashion,Yes,Inactive
INF5035,Olivia Taylor,sophia_wilson98,1115247,494,4115,30861,863,2.84,Video,"#tech, #foodie, #fashion, #beauty",262105,506676,,15,27,Japan,Fitness,Yes,Inactive
INF9520,Sophia Wilson,michael_brown30,1918346,753,463,36304,3094,2.05,Photo,"#fitness, #gaming, #tech, #love, #music",1147904,2152233,,4,22,Italy,Music,No,Active
INF4696,Sophia Wilson,david_smith53,2510315,253,3858,200972,18253,8.73,Story,"#foodie, #gaming",1784454,2935070,675323,16,39,Brazil,Music,Yes,Inactive
INF1258,Sophia Wilson,alice_johnson36,836923,720,1535,27793,2694,3.64,Reel,#tech,375826,487472,,19,32,UK,Beauty,Yes,Inactive
INF7211,Ethan White,ethan_white10,1953163,269,3801,54528,4754,3.04,Story,"#travel, #love",965192,1654213,453555,13,42,Japan,Gaming,No,Active
INF7630,Sophia Wilson,james_anderson60,1032598,451,4542,71485,5002,7.41,Reel,"#fashion, #gaming, #instagood, #beauty",351063,633792,,3,35,Australia,Comedy,No,Active
INF5640,Ethan White,daniel_martinez71,2091141,131,2041,146660,2952,7.15,Reel,#travel,1366796,2263840,,11,22,Brazil,Tech,Yes,Inactive
INF8932,Daniel Martinez,james_anderson92,1917104,352,3924,166220,13676,9.38,Story,"#travel, #fashion, #beauty, #foodie, #love",655893,876527,436245,17,19,Italy,Beauty,No,Active
INF2493,James Anderson,olivia_taylor66,2120157,886,1494,199673,13478,10.05,Story,"#travel, #gaming",1431939,1813697,766779,20,22,France,Beauty,Yes,Inactive
INF6030,James Anderson,daniel_martinez84,501929,788,1808,11696,973,2.52,Reel,"#love, #tech, #beauty, #music",366178,722638,,13,50,USA,Music,No,Inactive
INF8890,Sophia Wilson,emily_davis29,1972361,518,1479,61922,2965,3.29,Photo,#love,1536908,2770314,,2,21,Italy,Travel,No,Active
INF3186,Ethan White,david_smith62,4951291,717,1026,67565,3206,1.43,Reel,#music,3218853,4268700,,3,40,Brazil,Comedy,No,Active
INF2710,Daniel Martinez,sophia_wilson39,3724241,289,4212,354575,11794,9.84,Reel,"#foodie, #love",1694313,2359386,,1,0,Canada,Comedy,Yes,Inactive
INF1738,Olivia Taylor,david_smith21,4032097,480,4555,353501,31776,9.56,Photo,"#foodie, #fashion",2381299,3565375,,6,18,Italy,Fitness,Yes,Inactive
INF8134,Michael Brown,james_anderson59,2039293,434,1689,20630,1094,1.07,Photo,"#gaming, #tech",617345,1140045,,13,7,Italy,Photography,Yes,Active
INF7399,Alice Johnson,isabella_thomas14,3633083,264,2474,224468,16709,6.64,Reel,"#travel, #music, #beauty, #gaming, #foodie",2808532,5278525,,15,2,Germany,Gaming,No,Active
INF7356,Olivia Taylor,ethan_white31,3470062,747,4450,313286,27256,9.81,Photo,"#travel, #music",1232309,2325435,,10,37,Japan,Food,No,Active
INF9086,Olivia Taylor,michael_brown30,4035847,807,1292,91711,7396,2.46,Story,"#fashion, #gaming, #fitness, #instagood",933725,1829870,579294,3,0,Canada,Fitness,Yes,Active
INF3158,Emily Davis,michael_brown80,3034787,677,785,79970,2100,2.7,Video,#fashion,1773380,2552691,,0,35,USA,Fashion,No,Active
INF7871,Alice Johnson,daniel_martinez16,3773367,828,4249,187380,16692,5.41,Video,"#beauty, #fitness, #gaming, #fashion",2393687,3907430,,9,27,Canada,Music,No,Active
INF1089,Olivia Taylor,david_smith60,1685183,213,4459,79008,5328,5,Photo,"#gaming, #instagood, #foodie, #beauty, #love",952521,1367392,,12,4,Australia,Food,Yes,Inactive
INF7929,Olivia Taylor,david_smith33,386819,150,1053,3318,294,0.93,Video,"#fitness, #beauty, #travel, #gaming",101832,198708,,13,39,UK,Fitness,No,Inactive
INF1357,Alice Johnson,isabella_thomas25,4971572,183,2822,67719,3189,1.43,Video,"#tech, #fitness, #beauty",1113997,1965849,,9,30,USA,Fashion,Yes,Active
INF5425,Emily Davis,michael_brown30,492026,191,1185,29967,2076,6.51,Reel,#fitness,119322,235538,,17,9,USA,Food,Yes,Active
INF9443,Daniel Martinez,daniel_martinez44,4913646,184,705,53516,1656,1.12,Video,"#foodie, #gaming, #music",2042932,2877215,,3,32,France,Photography,Yes,Inactive
INF8781,Michael Brown,isabella_thomas12,3494840,655,4342,192974,4557,5.65,Photo,"#foodie, #tech",2290466,2832992,,12,34,Japan,Gaming,Yes,Inactive
INF6240,Sophia Wilson,james_anderson95,3932466,693,2553,258166,17061,7,Video,"#tech, #foodie, #love, #beauty",2049754,3843039,,13,44,India,Travel,No,Inactive
INF3552,David Smith,michael_brown41,882070,649,1987,41281,2423,4.95,Photo,"#fashion, #fitness, #travel, #beauty",395705,766430,,9,44,Brazil,Music,Yes,Active
INF7889,David Smith,sophia_wilson87,1437538,173,1780,135340,4477,9.73,Video,"#music, #instagood, #travel, #fashion, #love",1033016,1899910,,17,6,Italy,Comedy,Yes,Active
INF8008,Alice Johnson,ethan_white73,4739925,109,531,328432,8231,7.1,Story,"#travel, #fitness",3766017,7043737,1447995,14,8,France,Gaming,No,Active
INF5969,Olivia Taylor,isabella_thomas46,571775,785,1239,16025,634,2.91,Story,"#love, #beauty, #music, #foodie, #travel",375998,693230,227167,10,20,France,Travel,No,Inactive
INF1390,Michael Brown,daniel_martinez28,4960938,442,2201,386132,16849,8.12,Photo,"#beauty, #foodie, #fashion, #travel",3388662,5175800,,16,24,France,Fitness,Yes,Active
INF3849,Ethan White,daniel_martinez44,1226642,890,803,107171,8974,9.47,Photo,"#travel, #beauty",554847,1053911,,10,43,France,Travel,Yes,Active
INF1340,David Smith,alice_johnson16,3153760,811,2943,255028,9578,8.39,Story,"#gaming, #tech, #travel, #music",1566778,2334020,1025524,8,41,Canada,Food,No,Active
INF6030,Daniel Martinez,sophia_wilson78,11503,369,4631,526,35,4.88,Reel,#tech,8145,14725,,2,45,France,Tech,No,Active
INF8757,James Anderson,daniel_martinez53,4955224,588,3688,482213,23271,10.2,Story,"#fashion, #beauty, #travel",1676083,2228092,719110,12,19,India,Fitness,No,Inactive
INF6781,Isabella Thomas,ethan_white34,4193097,338,2822,68591,2958,1.71,Video,"#foodie, #music, #tech, #gaming",1694548,3302525,,1,6,UK,Photography,No,Active
INF9005,James Anderson,michael_brown28,2642548,503,976,20801,1741,0.85,Reel,"#beauty, #foodie, #instagood, #travel",1127659,2147958,,3,33,France,Gaming,No,Active
INF2477,Olivia Taylor,ethan_white89,90816,601,3830,2647,175,3.11,Photo,#tech,69616,137375,,11,3,France,Gaming,Yes,Active
INF9991,James Anderson,michael_brown86,928075,998,3163,60078,1247,6.61,Video,"#music, #travel, #fitness",237566,325221,,15,36,Canada,Gaming,Yes,Inactive
INF9368,David Smith,alice_johnson89,4463459,327,3495,206340,19707,5.06,Story,#fashion,1819289,2276479,808684,20,2,India,Photography,Yes,Active
INF1942,Ethan White,james_anderson86,4030736,464,2142,386489,31672,10.37,Story,"#foodie, #fashion, #music",1663055,2266635,644714,4,39,Australia,Music,Yes,Active
INF6303,Emily Davis,olivia_taylor47,441750,218,2607,31930,2182,7.72,Photo,"#fitness, #travel",138989,177451,,3,45,Australia,Travel,Yes,Active
INF9972,James Anderson,daniel_martinez40,3252079,601,440,199865,15128,6.61,Reel,"#foodie, #tech",1748821,2412216,,3,17,Australia,Music,No,Inactive
INF2325,Olivia Taylor,james_anderson76,2163295,388,4429,119878,5372,5.79,Story,"#love, #foodie, #fitness",600551,776908,183126,18,17,Japan,Music,No,Active
INF2159,Michael Brown,sophia_wilson97,1922012,659,3877,55152,3858,3.07,Reel,"#love, #foodie, #tech, #instagood, #fashion",561552,1054646,,7,27,Italy,Music,No,Inactive
INF4256,Sophia Wilson,michael_brown89,1463840,910,4138,45027,958,3.14,Photo,#fashion,1001204,1331100,,2,24,Italy,Beauty,No,Active
INF7251,Olivia Taylor,emily_davis86,3018836,260,4544,131265,9666,4.67,Story,"#travel, #tech, #love, #fashion, #instagood",878112,1233040,380793,10,13,Australia,Photography,Yes,Active
INF6210,Ethan White,alice_johnson51,2619283,599,3497,60026,1930,2.37,Story,"#music, #love, #instagood, #beauty",874571,1493579,413328,7,3,Canada,Tech,No,Active
INF7324,Emily Davis,david_smith55,3278252,346,1947,213292,16720,7.02,Reel,#foodie,1612586,2069690,,7,3,Australia,Tech,Yes,Inactive
INF4693,James Anderson,isabella_thomas11,1453389,243,3800,90279,7528,6.73,Reel,"#foodie, #gaming, #travel, #music",775770,1153913,,10,21,Canada,Fitness,Yes,Active
INF5835,Alice Johnson,alice_johnson82,3491394,488,1990,169704,4417,4.99,Reel,"#music, #fitness, #foodie",1848217,2819697,,15,50,Germany,Tech,Yes,Inactive
INF2237,Emily Davis,isabella_thomas80,475878,979,2389,23559,1734,5.32,Reel,"#instagood, #beauty",301495,516858,,18,33,USA,Beauty,No,Active
INF2975,Alice Johnson,olivia_taylor45,4373393,841,3585,224776,16890,5.53,Photo,#foodie,2772238,3485766,,18,19,Italy,Fashion,Yes,Active
INF9550,Emily Davis,sophia_wilson33,139098,419,2417,4724,192,3.53,Video,"#fitness, #foodie, #love, #travel, #fashion",85668,151707,,18,9,Germany,Food,No,Active
INF9967,Sophia Wilson,olivia_taylor57,3846402,70,166,237548,10686,6.45,Photo,#love,2327096,2827985,,2,16,Germany,Fashion,Yes,Inactive
INF6420,Sophia Wilson,daniel_martinez32,1346323,215,2781,124538,4170,9.56,Video,#beauty,508267,955565,,0,4,Italy,Music,Yes,Active
INF3139,David Smith,david_smith64,1798382,736,1664,91493,6319,5.44,Story,#music,1142325,2150897,554310,10,47,UK,Fashion,No,Active
INF1773,David Smith,michael_brown27,1712510,351,1476,70616,3167,4.31,Reel,"#travel, #fashion",1299904,2513544,,9,26,USA,Photography,Yes,Active
INF5295,Daniel Martinez,emily_davis39,693338,322,2585,48920,4220,7.66,Story,#gaming,537927,720151,252538,13,23,Italy,Beauty,Yes,Inactive
INF1254,Isabella Thomas,ethan_white12,1310232,771,4614,92516,3655,7.34,Video,"#love, #instagood, #music, #beauty, #tech",476258,729866,,1,28,Germany,Photography,Yes,Inactive
INF1636,James Anderson,michael_brown37,3938409,543,1207,245166,21407,6.77,Story,"#love, #fitness, #beauty, #fashion, #tech",1809449,3494543,582294,2,36,Canada,Beauty,Yes,Active
INF1720,Emily Davis,michael_brown66,4158891,883,393,210650,18169,5.5,Video,"#music, #tech, #instagood, #gaming, #foodie",1564758,2374947,,4,27,USA,Travel,No,Inactive
INF4830,Ethan White,david_smith56,2518424,326,3213,202798,5286,8.26,Story,#fashion,1615129,3186790,876671,19,13,France,Fitness,Yes,Inactive
INF7031,James Anderson,michael_brown52,2116872,782,792,163907,15707,8.48,Photo,#beauty,1273820,1562272,,3,46,Italy,Tech,Yes,Active
INF6596,Sophia Wilson,olivia_taylor99,723222,587,988,63559,5207,9.51,Video,"#tech, #foodie, #travel, #music, #instagood",379112,534189,,8,25,USA,Tech,Yes,Active
INF4053,David Smith,olivia_taylor75,14266,220,1080,74,3,0.54,Story,"#instagood, #fitness, #fashion",6544,12459,3888,18,2,Japan,Fashion,Yes,Inactive
INF1053,Sophia Wilson,james_anderson98,552792,659,3280,53720,3556,10.36,Story,"#tech, #beauty, #love",265563,524837,167990,2,10,India,Food,No,Active
INF3064,Ethan White,david_smith73,4295445,496,596,355239,19984,8.74,Video,"#music, #love",2957118,4266321,,0,13,Japan,Gaming,No,Active
INF4384,David Smith,michael_brown24,4744473,731,4296,242186,21615,5.56,Photo,"#fitness, #instagood, #love, #beauty, #music",2541225,5037700,,8,34,Brazil,Comedy,No,Inactive
INF6324,David Smith,sophia_wilson82,887954,965,4083,44558,2305,5.28,Story,"#beauty, #fitness, #fashion",466492,787057,140401,2,2,Japan,Music,Yes,Inactive
INF2721,Daniel Martinez,james_anderson19,3411172,570,4903,268138,17148,8.36,Photo,"#beauty, #fashion, #instagood, #love",2674138,5322339,,14,42,Germany,Gaming,No,Inactive
INF4564,Sophia Wilson,david_smith98,4034176,935,112,130890,11792,3.54,Story,"#gaming, #tech, #music, #beauty",2240195,4013815,1480464,4,40,UK,Gaming,Yes,Inactive
INF7718,Isabella Thomas,sophia_wilson90,1417292,719,364,118344,8143,8.92,Photo,"#gaming, #love, #instagood, #tech",635058,1200592,,17,18,Italy,Photography,No,Inactive
INF4739,Alice Johnson,sophia_wilson77,3057215,694,1495,141322,6325,4.83,Photo,"#gaming, #tech, #beauty",2234123,2689957,,0,38,France,Fashion,Yes,Active
INF7339,Daniel Martinez,sophia_wilson82,4491033,478,3957,173651,9187,4.07,Video,"#tech, #beauty, #instagood, #music, #travel",3059845,3845622,,16,16,Germany,Tech,Yes,Inactive
INF7240,Olivia Taylor,emily_davis69,2700052,831,4897,184169,4895,7,Video,"#fashion, #beauty, #love",889701,1605872,,6,24,Japan,Photography,Yes,Active
INF3611,James Anderson,michael_brown41,2088470,797,4295,14477,874,0.74,Photo,"#foodie, #fitness",989936,1848600,,15,11,France,Music,No,Active
INF9206,Daniel Martinez,sophia_wilson57,3778546,620,1415,116760,11071,3.38,Photo,"#fashion, #music, #tech, #foodie",1356290,2438829,,20,45,UK,Travel,No,Inactive
INF2091,David Smith,olivia_taylor53,3247650,486,446,203445,13295,6.67,Reel,"#gaming, #fitness",1732445,2263608,,6,10,Japan,Travel,Yes,Inactive
INF8395,David Smith,olivia_taylor82,3100200,546,4642,119758,10289,4.19,Story,"#travel, #fashion, #instagood",1599078,2098431,485889,8,27,Brazil,Tech,Yes,Inactive
INF7837,James Anderson,isabella_thomas93,4405926,464,401,30527,3009,0.76,Reel,"#fashion, #gaming, #fitness, #travel, #instagood",3190401,6254140,,13,31,France,Comedy,No,Inactive
INF6147,Emily Davis,michael_brown19,2004351,802,3988,195841,4687,10,Reel,"#love, #foodie, #fitness",1566783,2258837,,13,13,Brazil,Fashion,Yes,Active
